,larva(0),larva(1),larva(2),larva(3),larva(4),larva(7),larva(9)
mom_x(659),747,315,701,946,90,444,895
mom_x(660),747,315,701,946,90,444,894
mom_x(661),747,315,701,946,90,444,894
mom_x(662),747,316,701,947,90,444,894
mom_x(663),747,316,701,947,90,444,893
mom_x(664),747,316,702,948,90,444,893
mom_x(665),746,317,702,949,90,444,894
mom_x(666),746,316,703,950,89,444,893
mom_x(667),746,316,703,950,89,444,893
mom_x(668),745,317,704,950,89,444,893
mom_x(669),745,317,704,950,89,444,893
mom_x(670),745,317,704,950,89,444,892
mom_x(671),745,317,705,951,88,444,892
mom_x(672),745,318,706,951,89,444,893
mom_x(673),745,318,706,951,89,444,893
mom_x(674),745,318,706,952,90,445,893
mom_x(675),744,318,706,952,90,445,892
mom_x(676),744,318,706,953,90,445,892
mom_x(677),744,319,707,954,90,445,892
mom_x(678),744,319,707,954,90,445,892
mom_x(679),744,319,708,955,90,445,891
mom_x(680),744,319,709,955,90,444,891
mom_x(681),744,319,709,956,91,444,891
mom_x(682),745,319,710,957,91,444,891
mom_x(683),745,319,710,957,91,444,891
mom_x(684),745,320,711,958,92,444,891
mom_x(685),745,320,711,959,92,444,891
mom_x(686),745,320,711,959,92,444,891
mom_x(687),745,321,711,960,92,444,890
mom_x(688),744,321,711,960,93,444,890
mom_x(689),744,321,712,960,93,444,890
mom_x(690),744,321,712,961,93,443,890
mom_x(691),745,322,712,961,92,444,890
mom_x(692),744,322,713,962,92,444,890
mom_x(693),744,322,713,963,93,444,890
mom_x(694),744,322,714,964,94,445,890
mom_x(695),744,322,714,965,94,445,890
mom_x(696),744,323,714,965,94,445,890
mom_x(697),744,323,715,965,94,445,889
mom_x(698),744,323,715,965,95,445,889
mom_x(699),745,324,716,966,95,445,889
mom_x(700),745,324,716,966,95,445,889
mom_x(701),745,325,716,967,96,445,889
mom_x(702),745,325,716,967,96,444,889
mom_x(703),745,325,716,967,96,444,889
mom_x(704),745,325,717,966,96,444,889
mom_x(705),745,326,717,968,96,444,889
mom_x(706),745,326,718,968,96,444,888
mom_x(707),745,326,718,969,97,444,888
mom_x(708),745,326,718,970,97,444,888
mom_x(709),745,327,719,970,97,444,888
mom_x(710),745,327,719,971,97,444,888
mom_x(711),745,328,719,971,98,444,888
mom_x(712),745,328,720,972,98,444,888
mom_x(713),745,328,720,972,98,444,888
mom_x(714),745,329,720,974,99,445,887
mom_x(715),745,329,720,974,99,445,887
mom_x(716),745,329,720,975,99,445,887
mom_x(717),745,329,720,977,99,445,887
mom_x(718),745,330,721,976,99,445,887
mom_x(719),746,330,722,976,99,445,887
mom_x(720),746,331,722,977,99,444,886
mom_x(721),746,331,722,978,99,444,886
mom_x(722),746,332,722,977,100,444,886
mom_x(723),746,332,722,978,100,444,886
mom_x(724),746,332,723,979,100,444,886
mom_x(725),746,332,723,980,100,444,886
mom_x(726),746,333,724,980,100,444,886
mom_x(727),746,333,724,980,100,444,885
mom_x(728),746,333,725,982,101,444,885
mom_x(729),746,334,725,982,101,445,885
mom_x(730),746,335,725,982,101,444,885
mom_x(731),746,335,725,983,102,444,884
mom_x(732),746,335,726,983,103,444,884
mom_x(733),746,335,726,983,102,444,884
mom_x(734),746,335,726,984,103,444,884
mom_x(735),746,335,726,984,103,444,884
mom_x(736),746,336,727,984,104,444,883
mom_x(737),746,336,727,985,104,444,883
mom_x(738),746,336,727,985,105,444,883
mom_x(739),746,337,727,985,105,445,883
mom_x(740),746,337,727,986,105,445,883
mom_x(741),747,338,728,987,106,445,883
mom_x(742),747,338,728,987,106,445,883
mom_x(743),747,338,728,987,106,445,882
mom_x(744),747,339,729,988,107,445,882
mom_x(745),747,338,729,987,107,444,882
mom_x(746),747,339,730,988,108,444,882
mom_x(747),746,339,730,988,108,444,882
mom_x(748),746,339,730,988,108,444,881
mom_x(749),746,340,731,989,108,444,881
mom_x(750),746,340,731,990,109,444,881
mom_x(751),746,340,731,990,109,444,881
mom_x(752),746,341,732,990,110,444,881
mom_x(753),746,341,732,991,110,444,881
mom_x(754),746,341,732,991,111,444,880
mom_x(755),746,341,733,991,111,444,880
mom_x(756),746,341,733,992,111,444,879
mom_x(757),746,341,733,992,111,444,879
mom_x(758),746,342,733,992,111,444,879
mom_x(759),746,342,734,991,111,444,879
mom_x(760),746,343,734,992,112,444,878
mom_x(761),746,343,735,992,112,444,878
mom_x(762),746,344,735,993,112,444,878
mom_x(763),746,344,736,992,113,444,877
mom_x(764),746,344,736,992,113,444,877
mom_x(765),746,344,736,992,113,444,877
mom_x(766),746,344,736,992,113,444,877
mom_x(767),746,344,737,992,113,444,877
mom_x(768),746,345,737,993,113,444,877
mom_x(769),746,345,737,992,114,444,876
mom_x(770),746,346,738,993,115,444,876
mom_x(771),746,346,738,993,115,444,876
mom_x(772),746,347,738,994,115,444,876
mom_x(773),746,347,739,995,115,444,876
mom_x(774),746,347,739,995,115,444,876
mom_x(775),746,347,740,995,115,444,876
mom_x(776),746,348,741,995,116,444,876
mom_x(777),746,348,741,995,116,444,875
mom_x(778),746,348,741,996,116,444,875
mom_x(779),746,349,742,996,117,444,875
mom_x(780),746,349,742,997,117,444,874
mom_x(781),746,350,742,998,117,444,874
mom_x(782),746,350,742,998,117,444,874
mom_x(783),746,350,742,998,117,444,874
mom_x(784),746,350,742,999,118,444,874
mom_x(785),746,351,741,999,118,444,874
mom_x(786),746,350,740,1000,119,444,874
mom_x(787),745,351,740,1000,119,444,873
mom_x(788),746,351,740,1000,120,444,873
mom_x(789),746,351,740,1001,119,444,873
mom_x(790),745,352,739,1001,120,444,873
mom_x(791),746,352,738,1001,120,444,873
mom_x(792),746,352,738,1002,121,444,873
mom_x(793),745,353,737,1002,121,444,872
mom_x(794),745,353,737,1004,121,444,873
mom_x(795),745,353,737,1005,122,444,872
mom_x(796),746,353,737,1005,122,444,872
mom_x(797),746,353,736,1005,122,444,872
mom_x(798),746,354,736,1006,123,444,871
mom_x(799),746,354,736,1007,123,444,872
mom_x(800),746,355,735,1006,123,444,871
mom_x(801),745,355,735,1007,123,444,871
mom_x(802),746,356,735,1006,124,444,871
mom_x(803),745,356,735,1008,124,443,870
mom_x(804),745,356,735,1008,124,443,870
mom_x(805),745,356,734,1009,124,444,870
mom_x(806),745,357,734,1009,123,443,869
mom_x(807),745,357,734,1010,123,443,869
mom_x(808),745,357,734,1010,122,444,869
mom_x(809),745,358,733,1011,122,443,868
mom_x(810),745,358,733,1011,121,443,867
mom_x(811),745,359,733,1012,121,443,867
mom_x(812),745,359,733,1012,121,443,867
mom_x(813),745,359,733,1012,122,443,866
mom_x(814),745,359,733,1011,121,443,866
mom_x(815),745,359,733,1013,121,443,866
mom_x(816),745,359,733,1014,121,443,865
mom_x(817),745,360,733,1014,121,443,865
mom_x(818),745,360,733,1015,120,443,864
mom_x(819),745,360,733,1015,120,443,864
mom_x(820),745,361,733,1016,120,443,864
mom_x(821),745,361,733,1017,119,443,863
mom_x(822),745,361,733,1017,119,444,863
mom_x(823),745,362,733,1017,119,443,862
mom_x(824),744,362,733,1018,118,443,862
mom_x(825),744,363,733,1018,118,443,861
mom_x(826),744,363,733,1019,117,443,861
mom_x(827),745,363,733,1020,117,443,860
mom_x(828),744,363,733,1021,117,443,860
mom_x(829),744,363,734,1021,117,443,859
mom_x(830),744,364,734,1022,116,443,859
mom_x(831),744,363,734,1022,116,443,858
mom_x(832),744,364,734,1024,116,443,858
mom_x(833),744,365,734,1024,116,443,858
mom_x(834),744,365,735,1025,116,443,858
mom_x(835),744,365,735,1027,116,443,857
mom_x(836),745,365,735,1029,116,443,856
mom_x(837),745,366,735,1029,116,443,856
mom_x(838),745,365,734,1027,115,443,855
mom_x(839),744,365,735,1027,115,443,854
mom_x(840),745,366,735,1027,115,443,854
mom_x(841),744,366,735,1028,114,443,853
mom_x(842),744,366,735,1028,114,443,852
mom_x(843),745,367,736,1028,113,443,852
mom_x(844),745,367,736,1029,113,443,852
mom_x(845),745,367,736,1028,113,443,852
mom_x(846),745,368,736,1030,113,444,851
mom_x(847),745,368,737,1032,113,443,851
mom_x(848),745,368,737,1032,113,443,850
mom_x(849),745,368,737,1033,113,444,850
mom_x(850),744,368,737,1032,113,444,849
mom_x(851),744,368,738,1034,113,444,849
mom_x(852),744,369,738,1033,113,444,848
mom_x(853),745,369,738,1033,113,444,848
mom_x(854),745,368,738,1034,113,444,848
mom_x(855),745,369,738,1034,114,444,847
mom_x(856),745,369,738,1035,114,444,847
mom_x(857),745,369,738,1036,114,443,846
mom_x(858),745,369,739,1038,114,443,845
mom_x(859),745,370,739,1037,114,443,845
mom_x(860),746,370,739,1038,114,443,845
mom_x(861),746,370,739,1038,113,443,845
mom_x(862),746,370,739,1039,113,444,845
mom_x(863),746,369,739,1039,113,444,844
mom_x(864),746,369,738,1039,113,444,844
mom_x(865),746,368,737,1040,113,444,843
mom_x(866),747,367,736,1040,113,444,843
mom_x(867),747,367,736,1042,113,444,842
mom_x(868),747,367,736,1044,113,444,841
mom_x(869),747,368,735,1043,112,444,840
mom_x(870),747,368,735,1044,112,444,840
mom_x(871),747,368,735,1044,112,445,839
mom_x(872),747,368,734,1045,112,445,839
mom_x(873),747,367,735,1046,111,445,839
mom_x(874),747,367,735,1045,111,444,838
mom_x(875),747,367,735,1046,111,444,838
mom_x(876),747,367,736,1046,112,444,838
mom_x(877),747,367,736,1047,112,444,837
mom_x(878),747,367,736,1048,112,444,836
mom_x(879),747,367,736,1048,112,444,836
mom_x(880),747,367,736,1049,111,444,835
mom_x(881),747,367,736,1049,111,444,836
mom_x(882),746,367,736,1050,111,444,836
mom_x(883),746,367,736,1050,111,444,834
mom_x(884),746,367,737,1050,111,444,834
mom_x(885),746,367,737,1051,110,445,835
mom_x(886),746,367,737,1051,110,445,834
mom_x(887),746,367,737,1052,110,445,834
mom_x(888),746,367,736,1052,110,445,834
mom_x(889),747,366,736,1053,110,446,834
mom_x(890),747,366,736,1053,109,446,833
mom_x(891),747,366,736,1054,108,446,833
mom_x(892),747,366,736,1055,108,446,832
mom_x(893),747,366,735,1056,108,446,832
mom_x(894),748,366,735,1056,109,446,832
mom_x(895),748,366,735,1056,109,446,832
mom_x(896),748,366,734,1056,109,446,832
mom_x(897),748,365,735,1057,108,445,831
mom_x(898),748,365,735,1057,108,445,831
mom_x(899),749,366,735,1057,108,445,831
mom_x(900),749,366,735,1059,108,445,830
mom_x(901),749,366,735,1059,108,445,830
mom_x(902),749,365,735,1060,107,445,830
mom_x(903),750,365,736,1061,107,445,829
mom_x(904),750,365,736,1061,107,446,829
mom_x(905),750,365,736,1061,107,446,828
mom_x(906),750,364,736,1061,107,446,828
mom_x(907),750,364,737,1061,107,447,827
mom_x(908),750,364,736,1062,106,447,827
mom_x(909),751,364,736,1063,106,447,826
mom_x(910),751,363,736,1063,106,447,826
mom_x(911),751,363,737,1064,106,447,826
mom_x(912),751,363,737,1065,105,448,826
mom_x(913),751,363,737,1065,105,447,825
mom_x(914),751,362,737,1066,106,448,825
mom_x(915),751,362,737,1066,106,447,824
mom_x(916),752,362,737,1066,105,447,824
mom_x(917),752,362,737,1067,105,447,823
mom_x(918),752,362,737,1067,105,447,823
mom_x(919),752,362,737,1067,105,447,822
mom_x(920),753,362,737,1067,105,447,822
mom_x(921),753,361,737,1067,104,447,821
mom_x(922),753,361,737,1065,104,447,820
mom_x(923),753,361,737,1066,104,447,820
mom_x(924),753,361,738,1066,103,447,819
mom_x(925),754,361,737,1066,103,448,819
mom_x(926),754,360,737,1065,103,448,819
mom_x(927),754,360,738,1065,103,448,819
mom_x(928),754,360,738,1066,102,448,819
mom_x(929),755,359,738,1066,102,448,818
mom_x(930),755,359,738,1066,102,449,818
mom_x(931),755,359,738,1065,101,449,817
mom_x(932),755,358,739,1065,102,449,816
mom_x(933),755,359,738,1065,101,449,815
mom_x(934),755,359,738,1065,101,449,815
mom_x(935),755,358,738,1065,101,449,814
mom_x(936),755,358,739,1064,101,449,813
mom_x(937),755,357,739,1065,100,449,813
mom_x(938),755,358,739,1065,100,449,813
mom_x(939),756,357,739,1065,100,449,812
mom_x(940),756,357,739,1064,100,449,812
mom_x(941),756,357,738,1064,100,448,812
mom_x(942),756,357,738,1064,99,448,811
mom_x(943),756,357,738,1064,99,448,811
mom_x(944),757,357,738,1064,99,448,810
mom_x(945),757,357,738,1064,98,448,810
mom_x(946),757,356,738,1064,98,448,809
mom_x(947),758,357,738,1066,97,449,808
mom_x(948),758,357,739,1067,97,449,807
mom_x(949),758,357,739,1068,97,449,807
mom_x(950),758,357,739,1069,97,449,806
mom_x(951),758,357,739,1068,96,449,806
mom_x(952),758,357,739,1068,96,449,805
mom_x(953),758,357,738,1068,96,449,806
mom_x(954),759,358,738,1068,96,450,805
mom_x(955),759,358,738,1068,96,450,805
mom_x(956),760,358,739,1068,96,450,804
mom_x(957),760,358,739,1068,95,450,803
mom_x(958),760,358,738,1069,95,450,803
mom_x(959),760,358,738,1069,95,450,802
mom_x(960),760,358,738,1069,95,450,802
mom_x(961),760,358,738,1070,95,450,801
mom_x(962),761,358,739,1070,95,450,800
mom_x(963),761,357,739,1071,95,450,799
mom_x(964),762,358,739,1070,95,450,799
mom_x(965),762,358,739,1071,94,449,799
mom_x(966),763,358,739,1070,93,449,799
mom_x(967),763,359,738,1070,93,449,799
mom_x(968),763,359,739,1071,93,449,798
mom_x(969),763,359,739,1071,92,449,798
mom_x(970),763,359,738,1071,93,449,797
mom_x(971),764,358,738,1071,93,449,797
mom_x(972),764,358,738,1071,92,449,796
mom_x(973),765,358,737,1072,92,449,796
mom_x(974),765,358,738,1073,91,449,796
mom_x(975),766,358,739,1073,91,449,795
mom_x(976),766,358,738,1073,91,449,794
mom_x(977),766,358,739,1073,91,449,793
mom_x(978),766,357,738,1073,90,449,793
mom_x(979),766,357,738,1073,90,449,792
mom_x(980),767,357,738,1073,90,449,792
mom_x(981),767,357,737,1073,90,449,792
mom_x(982),768,358,737,1074,90,449,792
mom_x(983),769,358,737,1074,90,449,791
mom_x(984),769,358,738,1075,89,449,790
mom_x(985),769,358,738,1075,89,449,790
mom_x(986),769,359,738,1076,88,449,790
mom_x(987),769,360,738,1076,88,449,789
mom_x(988),770,360,738,1076,88,449,788
mom_x(989),770,360,738,1076,88,449,788
mom_x(990),770,360,738,1076,88,449,788
mom_x(991),771,359,738,1076,88,448,787
mom_x(992),772,358,738,1076,87,448,786
mom_x(993),772,358,738,1076,87,448,786
mom_x(994),771,358,738,1075,87,448,785
mom_x(995),771,358,737,1075,86,448,785
mom_x(996),771,358,737,1075,86,448,786
mom_x(997),771,358,737,1075,86,448,786
mom_x(998),771,358,737,1075,86,448,785
mom_x(999),771,357,737,1074,86,448,785
mom_x(1000),770,357,738,1074,86,448,786
mom_x(1001),770,357,738,1074,86,448,785
mom_x(1002),769,357,738,1075,86,447,786
mom_x(1003),769,357,738,1076,85,447,787
mom_x(1004),768,357,738,1075,84,447,787
mom_x(1005),768,358,738,1076,84,448,787
mom_x(1006),767,358,738,1076,84,448,786
mom_x(1007),767,358,738,1076,83,448,786
mom_x(1008),767,358,738,1077,83,448,786
mom_x(1009),768,358,738,1077,83,448,787
mom_x(1010),768,358,738,1078,83,448,787
mom_x(1011),768,358,738,1078,83,448,787
mom_x(1012),768,358,738,1078,83,448,787
mom_x(1013),768,357,737,1077,82,448,787
mom_x(1014),769,357,737,1076,82,448,787
mom_x(1015),769,357,737,1078,82,448,787
mom_x(1016),769,357,737,1080,82,448,788
mom_x(1017),769,357,737,1080,81,448,788
mom_x(1018),769,356,737,1081,81,448,788
mom_x(1019),769,356,737,1081,80,448,788
mom_x(1020),770,356,738,1081,80,448,788
mom_x(1021),770,355,738,1082,80,448,788
mom_x(1022),770,355,738,1082,80,448,788
mom_x(1023),770,355,738,1083,80,448,789
mom_x(1024),770,354,738,1082,79,448,789
mom_x(1025),771,354,738,1084,79,448,789
mom_x(1026),771,353,738,1085,79,448,789
mom_x(1027),771,353,738,1085,78,448,789
mom_x(1028),771,354,738,1086,78,448,789
mom_x(1029),772,353,738,1086,78,448,790
mom_x(1030),772,353,738,1086,78,448,790
mom_x(1031),771,352,738,1087,77,448,790
mom_x(1032),772,352,737,1087,77,448,790
mom_x(1033),772,351,737,1088,76,448,790
mom_x(1034),772,351,737,1088,76,448,790
mom_x(1035),771,351,738,1088,76,448,790
mom_x(1036),772,351,738,1090,76,448,790
mom_x(1037),772,351,738,1090,76,448,790
mom_x(1038),772,350,738,1090,76,449,790
mom_x(1039),772,350,738,1091,76,448,790
mom_x(1040),773,350,738,1092,76,449,790
mom_x(1041),773,349,738,1092,75,449,791
mom_x(1042),772,349,738,1093,75,449,791
mom_x(1043),772,349,738,1093,75,449,791
mom_x(1044),772,348,738,1093,74,449,791
mom_x(1045),772,347,738,1094,74,449,791
mom_x(1046),773,346,738,1095,74,449,791
mom_x(1047),773,346,738,1095,74,448,792
mom_x(1048),774,346,738,1096,73,448,792
mom_x(1049),773,346,738,1096,73,448,792
mom_x(1050),774,346,737,1096,73,448,792
mom_x(1051),774,346,736,1097,73,448,791
mom_x(1052),774,346,736,1098,73,448,790
mom_x(1053),774,345,736,1098,73,448,789
mom_x(1054),775,345,736,1098,72,448,788
mom_x(1055),775,345,738,1099,72,448,788
mom_x(1056),776,345,738,1099,72,448,789
mom_x(1057),776,345,738,1100,71,448,789
mom_x(1058),776,346,738,1098,71,449,790
mom_x(1059),776,345,738,1097,71,449,790
mom_x(1060),776,346,738,1097,71,449,790
mom_x(1061),776,346,738,1096,71,449,790
mom_x(1062),776,346,738,1096,71,449,789
mom_x(1063),777,346,738,1098,71,449,789
mom_x(1064),778,346,738,1097,71,449,789
mom_x(1065),778,347,738,1096,71,449,789
mom_x(1066),778,347,738,1095,71,449,789
mom_x(1067),779,347,738,1096,71,449,789
mom_x(1068),779,347,738,1096,70,449,789
mom_x(1069),779,347,738,1096,70,449,788
mom_x(1070),778,347,737,1096,69,449,788
mom_x(1071),778,347,737,1096,69,449,787
mom_x(1072),778,347,736,1095,69,449,788
mom_x(1073),779,347,738,1095,70,449,788
mom_x(1074),778,347,738,1095,70,449,789
mom_x(1075),778,347,738,1095,70,449,789
mom_x(1076),779,347,738,1095,70,449,789
mom_x(1077),779,347,738,1094,70,449,788
mom_x(1078),778,347,738,1094,70,449,788
mom_x(1079),779,348,738,1093,70,449,788
mom_x(1080),779,348,738,1094,69,449,788
mom_x(1081),780,348,738,1094,69,449,788
mom_x(1082),780,348,738,1094,68,449,788
mom_x(1083),780,348,738,1095,68,449,788
mom_x(1084),780,348,738,1095,68,449,788
mom_x(1085),781,349,738,1095,69,449,788
mom_x(1086),781,348,738,1096,69,450,787
mom_x(1087),781,349,738,1096,69,450,787
mom_x(1088),781,348,738,1097,69,450,787
mom_x(1089),782,348,738,1096,69,450,786
mom_x(1090),783,348,738,1096,68,450,786
mom_x(1091),783,348,738,1096,69,450,786
mom_x(1092),783,348,738,1096,68,450,786
mom_x(1093),783,348,738,1096,68,450,786
mom_x(1094),783,348,738,1095,68,449,786
mom_x(1095),783,348,738,1095,68,449,786
mom_x(1096),783,347,738,1096,68,449,786
mom_x(1097),783,347,738,1096,68,449,786
mom_x(1098),783,347,738,1097,68,449,786
mom_x(1099),783,347,738,1097,68,449,786
mom_x(1100),783,347,738,1098,67,449,786
mom_x(1101),783,347,738,1098,68,449,786
mom_x(1102),783,347,738,1098,68,450,786
mom_x(1103),783,347,738,1098,68,450,786
mom_x(1104),783,347,738,1098,68,450,786
mom_x(1105),784,347,738,1098,68,450,786
mom_x(1106),783,347,738,1097,68,450,786
mom_x(1107),783,347,738,1097,68,450,786
mom_x(1108),783,347,738,1097,68,450,785
mom_x(1109),784,347,738,1097,68,450,785
mom_x(1110),783,347,738,1097,68,450,785
mom_x(1111),782,348,739,1098,68,450,785
mom_x(1112),781,347,738,1098,67,450,785
mom_x(1113),781,348,739,1099,67,450,785
mom_x(1114),780,347,739,1098,67,450,785
mom_x(1115),780,347,739,1098,68,450,785
mom_x(1116),780,347,739,1098,68,450,785
mom_x(1117),780,347,739,1098,68,450,785
mom_x(1118),779,347,739,1099,68,450,785
mom_x(1119),779,347,738,1099,68,450,784
mom_x(1120),778,347,738,1099,68,450,784
mom_x(1121),778,347,738,1099,68,449,784
mom_x(1122),777,347,737,1100,68,449,784
mom_x(1123),777,347,738,1100,68,449,784
mom_x(1124),778,347,738,1100,68,449,783
mom_x(1125),777,347,738,1101,68,450,783
mom_x(1126),777,347,738,1100,68,450,784
mom_x(1127),778,347,738,1100,68,450,783
mom_x(1128),778,347,738,1101,68,450,783
mom_x(1129),778,347,738,1101,68,450,783
mom_x(1130),778,347,738,1101,69,450,783
mom_x(1131),778,347,738,1101,69,450,783
mom_x(1132),779,347,738,1102,69,450,783
mom_x(1133),778,346,738,1102,70,450,782
mom_x(1134),779,346,738,1102,70,450,782
mom_x(1135),779,346,738,1102,69,450,782
mom_x(1136),779,346,739,1102,69,450,782
mom_x(1137),779,346,738,1102,68,450,782
mom_x(1138),779,346,739,1102,68,450,781
mom_x(1139),779,346,738,1102,68,450,781
mom_x(1140),779,346,738,1103,68,450,781
mom_x(1141),779,346,738,1102,69,450,781
mom_x(1142),779,346,738,1103,69,450,781
mom_x(1143),779,346,738,1103,69,450,781
mom_x(1144),779,346,738,1104,69,450,782
mom_x(1145),779,346,738,1104,69,450,781
mom_x(1146),779,346,738,1104,68,450,781
mom_x(1147),779,346,738,1104,68,450,781
mom_x(1148),779,346,738,1104,68,450,781
mom_x(1149),779,346,738,1104,68,450,781
mom_x(1150),779,346,738,1104,68,451,781
mom_x(1151),780,345,738,1105,67,450,781
mom_x(1152),780,346,738,1105,67,451,781
mom_x(1153),780,346,738,1104,67,450,780
mom_x(1154),780,346,738,1104,67,450,780
mom_x(1155),780,346,738,1104,67,451,780
mom_x(1156),781,347,738,1104,66,451,779
mom_x(1157),781,346,738,1105,66,451,779
mom_x(1158),781,347,738,1105,66,451,780
