,larva(0),larva(1),larva(3),larva(4),larva(6),larva(8),larva(9)
mom_x(567),1434,908,953,940,82,1427,831
mom_x(568),1434,908,953,940,81,1427,832
mom_x(569),1433,908,953,939,81,1428,832
mom_x(570),1433,909,953,940,79,1428,832
mom_x(571),1433,909,952,940,78,1429,832
mom_x(572),1433,909,952,940,76,1429,831
mom_x(573),1434,909,952,940,76,1430,831
mom_x(574),1434,909,952,940,76,1431,829
mom_x(575),1434,909,952,940,75,1432,828
mom_x(576),1435,910,952,940,74,1432,829
mom_x(577),1434,910,952,939,72,1433,829
mom_x(578),1434,910,952,939,71,1433,830
mom_x(579),1433,910,951,939,69,1433,830
mom_x(580),1433,910,951,939,69,1434,830
mom_x(581),1432,910,951,939,68,1435,831
mom_x(582),1433,910,951,939,68,1436,832
mom_x(583),1433,910,951,939,67,1437,831
mom_x(584),1433,911,950,938,66,1438,830
mom_x(585),1433,911,950,938,64,1438,828
mom_x(586),1433,912,950,938,63,1438,828
mom_x(587),1433,912,950,938,62,1439,830
mom_x(588),1432,912,950,938,61,1439,832
mom_x(589),1431,912,950,937,61,1440,832
mom_x(590),1430,912,950,937,60,1441,835
mom_x(591),1429,912,949,938,59,1441,835
mom_x(592),1429,913,949,938,58,1443,834
mom_x(593),1430,913,949,938,57,1443,833
mom_x(594),1430,912,949,938,56,1444,831
mom_x(595),1430,912,948,937,55,1444,831
mom_x(596),1430,913,948,937,54,1444,831
mom_x(597),1430,913,948,937,54,1444,830
mom_x(598),1430,914,948,937,53,1445,830
mom_x(599),1428,914,947,936,53,1447,830
mom_x(600),1427,914,947,936,52,1447,832
mom_x(601),1427,914,947,935,49,1448,833
mom_x(602),1426,914,947,934,48,1449,834
mom_x(603),1427,914,947,934,48,1449,835
mom_x(604),1427,914,947,933,48,1450,835
mom_x(605),1427,915,947,933,47,1450,835
mom_x(606),1427,915,947,933,47,1450,835
mom_x(607),1427,915,946,933,45,1451,835
mom_x(608),1427,916,946,933,43,1452,835
mom_x(609),1427,915,946,933,42,1451,835
mom_x(610),1427,915,945,932,41,1452,835
mom_x(611),1426,916,945,932,41,1453,836
mom_x(612),1425,916,945,931,41,1453,836
mom_x(613),1424,916,945,931,40,1453,837
mom_x(614),1424,916,945,931,40,1454,837
mom_x(615),1423,916,945,930,39,1454,837
mom_x(616),1423,917,945,930,39,1454,838
mom_x(617),1423,917,945,930,38,1454,838
mom_x(618),1423,917,945,930,37,1454,839
mom_x(619),1424,917,945,930,36,1455,839
mom_x(620),1424,918,945,930,36,1455,839
mom_x(621),1423,917,945,929,35,1455,839
mom_x(622),1423,918,944,929,35,1456,839
mom_x(623),1422,918,944,929,36,1456,840
mom_x(624),1420,918,943,929,36,1457,840
mom_x(625),1420,918,943,929,36,1457,840
mom_x(626),1419,918,943,929,35,1458,841
mom_x(627),1419,918,943,929,35,1458,841
mom_x(628),1420,919,943,929,35,1458,840
mom_x(629),1420,918,942,929,35,1458,841
mom_x(630),1420,919,942,928,35,1459,841
mom_x(631),1420,919,942,928,35,1459,841
mom_x(632),1420,919,942,928,35,1460,841
mom_x(633),1420,919,942,927,35,1460,841
mom_x(634),1420,919,942,928,34,1461,840
mom_x(635),1419,919,942,928,33,1462,840
mom_x(636),1419,918,942,928,33,1462,839
mom_x(637),1419,919,941,928,32,1462,839
mom_x(638),1418,920,941,928,32,1462,838
mom_x(639),1418,921,941,928,31,1462,838
mom_x(640),1418,921,940,928,31,1463,839
mom_x(641),1418,921,940,928,30,1463,838
mom_x(642),1418,921,940,928,30,1463,838
mom_x(643),1418,921,940,928,30,1464,839
mom_x(644),1419,921,940,928,29,1465,839
mom_x(645),1419,921,939,927,29,1465,839
mom_x(646),1418,922,939,928,29,1466,840
mom_x(647),1418,922,939,928,29,1466,840
mom_x(648),1418,922,939,927,29,1466,840
mom_x(649),1417,922,939,927,29,1466,840
mom_x(650),1416,922,939,927,30,1466,841
mom_x(651),1415,922,939,926,31,1467,841
mom_x(652),1416,923,939,926,32,1467,841
mom_x(653),1416,923,939,926,31,1467,841
mom_x(654),1417,924,939,926,31,1467,842
mom_x(655),1417,924,939,925,32,1467,841
mom_x(656),1417,924,938,925,32,1468,842
mom_x(657),1417,924,938,924,33,1468,842
mom_x(658),1417,924,939,923,33,1469,842
mom_x(659),1417,924,939,922,32,1469,843
mom_x(660),1417,925,939,922,32,1469,843
mom_x(661),1416,926,939,921,32,1469,843
mom_x(662),1415,926,939,921,32,1469,844
mom_x(663),1415,926,938,921,31,1469,844
mom_x(664),1414,926,938,921,31,1470,844
mom_x(665),1414,926,938,920,31,1470,844
mom_x(666),1415,926,938,919,31,1471,844
mom_x(667),1415,927,938,919,32,1471,845
mom_x(668),1416,927,937,920,32,1471,845
mom_x(669),1417,927,937,920,32,1472,846
mom_x(670),1416,928,938,919,32,1473,847
mom_x(671),1416,928,938,918,33,1473,847
mom_x(672),1416,928,938,917,32,1473,848
mom_x(673),1416,928,938,917,32,1474,848
mom_x(674),1415,928,938,916,32,1474,848
mom_x(675),1416,929,938,915,32,1474,848
mom_x(676),1415,929,938,914,32,1475,848
mom_x(677),1414,930,938,914,32,1476,849
mom_x(678),1414,930,938,914,32,1476,850
mom_x(679),1414,930,938,913,31,1477,851
mom_x(680),1416,931,940,913,30,1478,851
mom_x(681),1417,931,940,912,31,1478,852
mom_x(682),1418,931,940,911,30,1478,852
mom_x(683),1418,932,939,909,30,1479,852
mom_x(684),1417,932,938,909,30,1479,852
mom_x(685),1417,932,938,907,30,1480,852
mom_x(686),1417,933,938,907,30,1480,852
mom_x(687),1417,933,939,908,29,1481,853
mom_x(688),1417,933,938,907,29,1482,854
mom_x(689),1417,934,938,906,28,1483,855
mom_x(690),1418,934,938,904,28,1483,856
mom_x(691),1418,934,938,904,28,1483,856
mom_x(692),1419,935,938,904,28,1483,856
mom_x(693),1419,934,938,903,28,1484,856
mom_x(694),1421,935,938,903,28,1484,856
mom_x(695),1422,936,938,903,27,1485,857
mom_x(696),1423,936,938,903,27,1485,857
mom_x(697),1422,935,938,902,27,1486,856
mom_x(698),1422,935,938,901,27,1486,856
mom_x(699),1421,936,939,900,26,1487,855
mom_x(700),1421,936,939,898,26,1487,855
mom_x(701),1421,937,939,898,26,1487,855
mom_x(702),1421,938,939,899,26,1488,855
mom_x(703),1421,938,939,898,26,1488,855
mom_x(704),1422,938,938,898,26,1489,855
mom_x(705),1422,938,938,897,26,1489,855
mom_x(706),1423,938,938,896,25,1490,855
mom_x(707),1423,939,939,895,25,1490,855
mom_x(708),1425,939,939,895,25,1490,855
mom_x(709),1425,939,939,896,25,1491,855
mom_x(710),1426,939,939,895,25,1491,856
mom_x(711),1426,939,939,895,25,1491,856
mom_x(712),1426,940,939,895,25,1492,856
mom_x(713),1425,941,939,895,25,1492,856
mom_x(714),1425,942,939,894,24,1492,856
mom_x(715),1425,943,939,894,24,1492,856
mom_x(716),1425,943,939,893,24,1492,856
mom_x(717),1425,943,939,893,24,1492,855
mom_x(718),1425,944,939,893,24,1493,856
mom_x(719),1426,944,939,893,24,1493,856
mom_x(720),1426,945,939,893,24,1493,856
mom_x(721),1427,945,939,893,24,1493,856
mom_x(722),1428,945,939,893,23,1493,856
mom_x(723),1429,945,939,893,23,1493,856
mom_x(724),1429,946,939,893,23,1493,856
mom_x(725),1429,947,939,893,23,1493,856
mom_x(726),1429,947,939,893,23,1493,857
mom_x(727),1428,947,939,893,23,1493,857
mom_x(728),1428,947,939,893,23,1493,857
mom_x(729),1428,948,939,893,23,1493,856
mom_x(730),1428,948,939,893,22,1494,856
mom_x(731),1428,949,940,892,22,1494,856
mom_x(732),1428,950,939,891,22,1494,857
mom_x(733),1428,949,939,891,22,1494,857
mom_x(734),1429,949,939,892,22,1494,857
mom_x(735),1429,950,939,892,22,1494,857
mom_x(736),1430,950,939,892,22,1494,857
mom_x(737),1430,951,939,892,22,1495,857
mom_x(738),1431,952,939,893,22,1495,856
mom_x(739),1431,952,939,893,22,1495,857
mom_x(740),1431,952,939,893,22,1495,857
mom_x(741),1431,952,939,894,22,1495,857
mom_x(742),1431,952,939,895,22,1495,857
mom_x(743),1431,952,939,895,22,1495,857
mom_x(744),1431,952,938,895,22,1495,857
mom_x(745),1431,953,939,896,22,1495,857
mom_x(746),1430,954,939,896,22,1495,857
mom_x(747),1430,954,938,898,23,1495,856
mom_x(748),1430,954,937,898,23,1496,857
mom_x(749),1430,954,938,898,23,1496,857
mom_x(750),1430,954,938,899,23,1496,857
mom_x(751),1430,955,937,899,23,1496,857
mom_x(752),1430,957,937,899,23,1496,857
mom_x(753),1430,957,937,899,23,1496,857
mom_x(754),1430,956,937,899,23,1496,856
mom_x(755),1430,957,937,898,23,1496,856
mom_x(756),1430,957,937,899,23,1496,856
mom_x(757),1430,957,937,900,24,1496,856
mom_x(758),1431,959,937,900,24,1496,856
mom_x(759),1431,959,937,901,24,1496,856
mom_x(760),1432,959,937,901,24,1497,856
mom_x(761),1433,960,937,902,24,1497,856
mom_x(762),1433,960,937,902,24,1497,856
mom_x(763),1434,960,937,903,24,1497,856
mom_x(764),1433,961,936,903,24,1497,856
mom_x(765),1433,961,935,903,24,1496,856
mom_x(766),1433,961,932,903,24,1496,856
mom_x(767),1433,962,933,904,24,1496,856
mom_x(768),1433,962,933,904,25,1497,856
mom_x(769),1433,962,933,905,24,1497,856
mom_x(770),1433,963,933,905,24,1497,856
mom_x(771),1433,964,934,905,24,1497,856
mom_x(772),1433,964,934,905,24,1497,856
mom_x(773),1433,964,934,905,24,1497,856
mom_x(774),1433,964,934,906,24,1497,855
mom_x(775),1434,964,934,907,24,1497,855
mom_x(776),1434,964,933,907,24,1497,855
mom_x(777),1435,966,932,908,24,1497,856
mom_x(778),1436,966,931,909,24,1497,855
mom_x(779),1437,966,931,909,24,1497,855
mom_x(780),1437,967,931,909,24,1497,855
mom_x(781),1437,967,931,909,24,1497,856
mom_x(782),1437,968,930,910,24,1497,856
mom_x(783),1436,968,930,910,25,1497,856
mom_x(784),1436,968,930,911,25,1497,855
mom_x(785),1436,968,930,913,24,1496,856
mom_x(786),1436,969,930,913,24,1496,855
mom_x(787),1436,969,930,913,24,1496,855
mom_x(788),1436,970,929,913,25,1496,856
mom_x(789),1436,971,929,914,25,1496,856
mom_x(790),1436,971,929,914,26,1496,856
mom_x(791),1436,971,928,915,26,1496,855
mom_x(792),1436,971,928,916,26,1495,855
mom_x(793),1437,971,927,917,27,1495,856
mom_x(794),1438,971,926,918,27,1495,856
mom_x(795),1439,972,925,918,27,1495,856
mom_x(796),1440,973,925,919,27,1495,856
mom_x(797),1440,974,925,919,28,1494,856
mom_x(798),1440,973,924,919,28,1494,856
mom_x(799),1440,974,924,920,28,1494,856
mom_x(800),1440,974,924,921,28,1494,856
mom_x(801),1439,974,922,922,29,1494,856
mom_x(802),1439,975,922,922,29,1494,856
mom_x(803),1439,976,921,924,30,1493,856
mom_x(804),1439,976,921,924,30,1493,856
mom_x(805),1439,977,921,924,30,1493,856
mom_x(806),1439,977,920,924,31,1493,856
mom_x(807),1439,979,920,925,31,1493,856
mom_x(808),1439,978,919,926,32,1493,856
mom_x(809),1439,978,919,927,33,1493,855
mom_x(810),1439,979,919,929,33,1493,855
mom_x(811),1439,978,919,929,33,1494,855
mom_x(812),1439,979,918,928,33,1494,855
mom_x(813),1440,980,918,928,33,1494,855
mom_x(814),1440,980,917,929,33,1494,855
mom_x(815),1441,981,916,930,33,1494,855
mom_x(816),1442,981,916,931,34,1494,853
mom_x(817),1442,981,916,931,35,1494,853
mom_x(818),1442,982,915,931,35,1494,853
mom_x(819),1442,983,913,931,35,1495,854
mom_x(820),1442,982,913,931,35,1495,854
mom_x(821),1442,983,913,932,36,1495,855
mom_x(822),1442,983,913,933,37,1495,855
mom_x(823),1442,984,913,933,38,1496,856
mom_x(824),1441,984,911,934,39,1496,857
mom_x(825),1441,984,910,935,39,1497,857
mom_x(826),1441,985,909,936,40,1497,858
mom_x(827),1441,985,909,935,40,1497,858
mom_x(828),1442,985,909,936,40,1497,858
mom_x(829),1442,986,908,936,40,1497,859
mom_x(830),1442,987,908,937,42,1498,859
mom_x(831),1442,987,908,938,43,1498,859
mom_x(832),1443,986,909,939,43,1498,859
mom_x(833),1443,986,909,939,45,1498,860
mom_x(834),1444,987,909,940,46,1499,860
mom_x(835),1445,988,909,941,46,1499,860
mom_x(836),1445,989,908,941,46,1499,860
mom_x(837),1445,989,908,941,46,1499,860
mom_x(838),1445,990,908,942,47,1500,860
mom_x(839),1445,989,908,943,47,1500,861
mom_x(840),1445,990,908,943,48,1500,861
mom_x(841),1445,991,907,943,51,1500,862
mom_x(842),1445,991,907,943,52,1501,863
mom_x(843),1444,992,906,943,52,1502,864
mom_x(844),1444,992,905,943,52,1502,864
mom_x(845),1444,992,904,943,53,1502,864
mom_x(846),1444,992,904,943,53,1502,864
mom_x(847),1444,992,904,944,54,1503,864
mom_x(848),1444,993,904,944,55,1503,864
mom_x(849),1444,993,904,945,56,1504,864
mom_x(850),1444,994,903,946,57,1504,865
mom_x(851),1444,993,903,945,58,1505,866
mom_x(852),1444,993,902,946,59,1505,866
mom_x(853),1444,994,901,946,59,1505,866
mom_x(854),1444,994,900,947,59,1505,867
mom_x(855),1444,994,899,948,59,1505,867
mom_x(856),1445,995,898,949,60,1505,867
mom_x(857),1445,995,898,950,61,1506,867
mom_x(858),1445,995,897,950,64,1506,867
mom_x(859),1446,995,897,951,65,1506,867
mom_x(860),1446,996,896,951,65,1507,868
mom_x(861),1446,996,896,952,66,1508,869
mom_x(862),1447,997,895,953,66,1508,870
mom_x(863),1447,997,895,954,66,1509,871
mom_x(864),1446,997,893,955,67,1509,871
mom_x(865),1446,998,892,955,68,1509,871
mom_x(866),1446,997,892,956,70,1509,871
mom_x(867),1446,997,891,957,71,1510,871
mom_x(868),1446,997,891,957,72,1510,872
mom_x(869),1446,997,890,958,73,1511,872
mom_x(870),1446,998,890,958,73,1511,873
mom_x(871),1446,998,889,959,73,1511,874
mom_x(872),1446,998,888,959,74,1512,874
mom_x(873),1446,998,887,959,74,1512,875
mom_x(874),1446,998,886,959,76,1513,876
mom_x(875),1447,999,886,959,78,1513,876
mom_x(876),1447,1000,887,959,78,1513,876
mom_x(877),1448,1000,887,959,79,1513,876
mom_x(878),1448,999,886,959,79,1513,876
mom_x(879),1448,1000,885,959,80,1514,877
mom_x(880),1449,1000,884,959,80,1514,878
mom_x(881),1449,1001,883,959,80,1514,879
mom_x(882),1449,1002,882,959,81,1515,880
mom_x(883),1449,1003,881,958,82,1515,881
mom_x(884),1449,1002,881,958,83,1516,881
mom_x(885),1449,1003,881,958,84,1516,881
mom_x(886),1449,1003,881,958,84,1516,882
mom_x(887),1449,1003,881,958,86,1516,882
mom_x(888),1449,1003,880,957,86,1516,883
mom_x(889),1449,1005,879,956,86,1517,884
mom_x(890),1448,1005,879,956,87,1517,886
mom_x(891),1448,1005,878,957,87,1518,887
mom_x(892),1448,1005,878,957,88,1518,887
mom_x(893),1448,1006,878,958,88,1518,887
mom_x(894),1448,1006,878,958,89,1519,887
mom_x(895),1447,1007,878,959,90,1519,887
mom_x(896),1448,1008,878,959,91,1519,888
mom_x(897),1447,1008,878,959,92,1519,889
mom_x(898),1448,1008,877,960,92,1519,891
mom_x(899),1449,1009,876,960,92,1520,892
mom_x(900),1449,1009,875,960,92,1520,892
mom_x(901),1449,1011,874,960,93,1521,893
mom_x(902),1449,1011,873,960,94,1521,893
mom_x(903),1449,1010,872,960,95,1521,893
mom_x(904),1449,1010,872,962,96,1521,894
mom_x(905),1449,1011,871,963,96,1522,894
mom_x(906),1449,1012,871,965,97,1522,895
mom_x(907),1449,1012,871,965,98,1522,896
mom_x(908),1449,1013,871,965,98,1522,897
mom_x(909),1449,1013,870,965,98,1522,898
mom_x(910),1449,1014,870,966,98,1523,898
mom_x(911),1449,1014,869,966,98,1523,899
mom_x(912),1449,1016,868,967,99,1523,899
mom_x(913),1448,1016,867,968,99,1524,900
mom_x(914),1448,1016,867,970,98,1524,900
mom_x(915),1448,1016,868,970,99,1525,900
mom_x(916),1448,1017,867,971,99,1525,901
mom_x(917),1447,1017,867,971,99,1525,902
mom_x(918),1448,1017,866,971,99,1525,903
mom_x(919),1448,1017,865,972,100,1526,904
mom_x(920),1448,1018,864,972,101,1526,905
mom_x(921),1449,1018,864,973,101,1526,905
mom_x(922),1449,1018,862,975,103,1527,906
mom_x(923),1450,1017,861,977,103,1527,906
mom_x(924),1450,1018,861,977,103,1527,907
mom_x(925),1450,1018,860,977,103,1528,908
mom_x(926),1449,1018,860,978,103,1528,909
mom_x(927),1449,1018,860,978,104,1528,910
mom_x(928),1448,1018,860,978,105,1528,910
mom_x(929),1448,1018,860,978,106,1528,911
mom_x(930),1448,1018,859,980,106,1529,911
mom_x(931),1448,1018,859,982,107,1529,911
mom_x(932),1448,1018,859,982,108,1529,911
mom_x(933),1448,1017,858,983,108,1529,912
mom_x(934),1448,1017,857,983,109,1529,913
mom_x(935),1448,1017,856,983,108,1529,913
mom_x(936),1448,1017,856,984,109,1529,914
mom_x(937),1448,1017,856,984,110,1529,914
mom_x(938),1448,1017,856,986,112,1530,915
mom_x(939),1448,1017,855,987,112,1530,916
mom_x(940),1448,1017,854,988,113,1530,917
mom_x(941),1448,1017,854,988,113,1530,917
mom_x(942),1448,1017,854,989,113,1530,917
mom_x(943),1449,1017,853,990,113,1530,918
mom_x(944),1449,1017,853,990,113,1531,918
mom_x(945),1450,1016,853,990,114,1531,919
mom_x(946),1451,1016,853,991,115,1531,920
mom_x(947),1451,1016,853,992,117,1531,921
mom_x(948),1452,1016,853,993,117,1531,921
mom_x(949),1452,1016,853,994,118,1531,922
mom_x(950),1452,1017,853,994,118,1532,922
mom_x(951),1452,1016,853,995,118,1532,922
mom_x(952),1452,1016,853,996,118,1532,922
mom_x(953),1451,1017,853,996,118,1532,923
mom_x(954),1451,1017,853,996,120,1533,924
mom_x(955),1451,1018,854,997,121,1533,925
mom_x(956),1452,1018,855,999,122,1533,926
mom_x(957),1452,1019,855,999,123,1533,927
mom_x(958),1452,1020,855,1000,123,1533,927
mom_x(959),1452,1019,856,1001,123,1533,928
mom_x(960),1453,1019,856,1001,123,1533,928
mom_x(961),1454,1020,856,1001,124,1533,928
mom_x(962),1454,1020,856,1002,125,1533,928
mom_x(963),1455,1020,856,1003,126,1534,929
mom_x(964),1456,1020,856,1004,127,1534,930
mom_x(965),1456,1021,855,1005,128,1534,931
mom_x(966),1457,1021,855,1006,129,1534,932
mom_x(967),1456,1021,854,1007,129,1534,933
mom_x(968),1456,1021,853,1007,129,1534,933
mom_x(969),1456,1022,853,1008,130,1534,933
mom_x(970),1455,1023,853,1008,130,1534,933
mom_x(971),1455,1023,853,1009,131,1534,934
mom_x(972),1455,1023,853,1010,131,1534,934
mom_x(973),1455,1024,853,1011,132,1534,935
mom_x(974),1456,1024,854,1011,132,1534,936
mom_x(975),1456,1024,853,1012,132,1535,938
mom_x(976),1456,1024,853,1013,133,1535,939
mom_x(977),1457,1024,853,1013,134,1535,939
mom_x(978),1457,1025,853,1014,135,1535,939
mom_x(979),1458,1025,852,1014,135,1535,940
mom_x(980),1459,1025,851,1015,135,1535,940
mom_x(981),1460,1025,851,1015,136,1535,940
mom_x(982),1461,1025,851,1016,136,1535,941
mom_x(983),1461,1025,852,1016,137,1535,942
mom_x(984),1461,1025,852,1017,138,1535,943
mom_x(985),1461,1026,852,1019,139,1535,943
mom_x(986),1461,1025,852,1018,140,1535,943
mom_x(987),1461,1025,852,1018,141,1535,943
mom_x(988),1460,1025,852,1019,141,1535,943
mom_x(989),1460,1025,851,1020,141,1535,944
mom_x(990),1460,1024,851,1021,141,1535,945
mom_x(991),1460,1025,851,1021,141,1534,945
mom_x(992),1460,1025,850,1022,142,1534,945
mom_x(993),1460,1026,851,1022,144,1534,945
mom_x(994),1460,1025,851,1022,145,1534,946
mom_x(995),1460,1026,851,1023,146,1534,946
mom_x(996),1461,1026,852,1023,146,1534,947
mom_x(997),1462,1025,852,1024,147,1534,948
mom_x(998),1463,1025,852,1024,147,1534,948
mom_x(999),1464,1025,852,1024,147,1534,949
mom_x(1000),1464,1025,852,1025,147,1534,947
mom_x(1001),1464,1025,852,1025,148,1534,946
mom_x(1002),1464,1025,851,1026,150,1534,946
mom_x(1003),1465,1025,851,1027,152,1534,945
mom_x(1004),1465,1025,851,1028,152,1533,946
mom_x(1005),1464,1025,851,1028,153,1533,947
mom_x(1006),1464,1025,851,1029,153,1533,947
mom_x(1007),1464,1025,851,1030,154,1533,947
mom_x(1008),1464,1025,852,1030,154,1533,947
mom_x(1009),1464,1025,852,1030,154,1533,947
mom_x(1010),1464,1025,852,1031,155,1533,947
mom_x(1011),1464,1024,852,1032,156,1533,947
mom_x(1012),1464,1024,852,1033,158,1533,947
mom_x(1013),1464,1023,851,1033,158,1533,947
mom_x(1014),1464,1023,851,1034,159,1532,947
mom_x(1015),1463,1022,851,1035,159,1532,947
mom_x(1016),1463,1024,852,1035,159,1532,947
mom_x(1017),1463,1023,852,1035,160,1532,947
mom_x(1018),1463,1024,852,1036,161,1532,945
mom_x(1019),1463,1024,852,1037,162,1531,944
mom_x(1020),1464,1025,852,1038,163,1531,945
mom_x(1021),1464,1025,852,1039,164,1531,945
mom_x(1022),1464,1026,852,1040,164,1531,945
mom_x(1023),1464,1026,853,1040,165,1531,945
mom_x(1024),1465,1026,853,1041,166,1532,946
mom_x(1025),1465,1026,853,1041,166,1532,946
mom_x(1026),1466,1026,853,1041,166,1532,947
mom_x(1027),1467,1026,853,1042,167,1532,947
mom_x(1028),1468,1027,853,1044,168,1532,948
mom_x(1029),1469,1027,853,1045,169,1532,947
mom_x(1030),1470,1027,853,1046,171,1531,947
mom_x(1031),1470,1027,852,1046,171,1531,947
mom_x(1032),1469,1027,852,1047,172,1531,947
mom_x(1033),1469,1027,852,1047,173,1531,947
mom_x(1034),1469,1027,852,1047,173,1531,948
mom_x(1035),1468,1027,852,1048,173,1531,948
mom_x(1036),1468,1027,852,1049,174,1531,948
mom_x(1037),1468,1027,852,1051,174,1531,949
mom_x(1038),1469,1028,852,1051,176,1531,949
mom_x(1039),1469,1028,852,1051,177,1531,950
mom_x(1040),1469,1028,851,1052,178,1531,950
mom_x(1041),1469,1029,851,1051,178,1530,950
mom_x(1042),1470,1029,851,1052,179,1531,949
mom_x(1043),1471,1029,851,1053,179,1531,949
mom_x(1044),1472,1030,851,1053,179,1530,950
mom_x(1045),1472,1030,851,1055,179,1530,950
mom_x(1046),1473,1031,851,1056,180,1530,950
mom_x(1047),1473,1031,852,1057,181,1530,951
mom_x(1048),1473,1031,852,1057,183,1530,951
mom_x(1049),1474,1031,852,1058,184,1530,952
mom_x(1050),1474,1032,852,1058,185,1530,952
mom_x(1051),1474,1032,852,1059,186,1530,952
mom_x(1052),1474,1032,852,1059,186,1530,952
mom_x(1053),1474,1033,851,1060,186,1530,952
mom_x(1054),1474,1033,850,1061,186,1530,952
mom_x(1055),1474,1034,850,1062,188,1529,952
mom_x(1056),1473,1034,850,1063,189,1529,953
mom_x(1057),1473,1034,850,1064,189,1529,953
mom_x(1058),1473,1034,851,1065,191,1529,953
mom_x(1059),1473,1034,851,1065,192,1529,954
mom_x(1060),1472,1034,851,1065,192,1528,954
mom_x(1061),1472,1035,851,1066,193,1528,954
mom_x(1062),1472,1035,851,1067,193,1528,954
mom_x(1063),1472,1036,851,1068,194,1528,954
mom_x(1064),1472,1037,850,1069,195,1528,954
mom_x(1065),1473,1037,850,1070,197,1527,954
mom_x(1066),1472,1037,850,1070,199,1527,954
mom_x(1067),1473,1037,850,1072,200,1527,954
mom_x(1068),1473,1038,850,1071,200,1526,954
mom_x(1069),1473,1039,850,1071,200,1526,954
mom_x(1070),1474,1040,850,1072,200,1526,954
mom_x(1071),1474,1040,850,1073,201,1526,954
mom_x(1072),1474,1040,850,1074,202,1526,954
mom_x(1073),1475,1041,850,1074,204,1525,953
mom_x(1074),1475,1042,850,1075,205,1525,953
mom_x(1075),1475,1042,850,1075,206,1525,952
mom_x(1076),1475,1043,850,1075,207,1525,952
mom_x(1077),1475,1043,850,1076,207,1525,953
mom_x(1078),1475,1043,849,1076,208,1524,954
mom_x(1079),1475,1043,850,1076,208,1524,953
mom_x(1080),1475,1044,850,1077,211,1523,953
mom_x(1081),1475,1046,850,1078,209,1523,953
mom_x(1082),1475,1047,849,1077,212,1523,953
mom_x(1083),1475,1047,849,1077,213,1523,954
mom_x(1084),1474,1047,849,1078,214,1522,954
mom_x(1085),1474,1047,849,1078,214,1522,955
